text_before,text_after
"Very enjoyable 50's Western. I have it in my collection and recommend it to Western fans.

Mostly Victor Mature's movie and quite well done in my estimation.

He's a trapper who joins a frontier post as a scout. Red Cloud caught three of them on their land and took their possessions. They all joined as scouts after their loss.

Victor has set his eye's on the Colonel's wife and lives life on the post without much regards to regulations.

Action done quite convincingly but no great depth or much feeling to other characters.

50's Westerns are my favorites and this slides easily to a satisfaction. A Western of this kind is in the pages of the past and perhaps never to be made much again. One to enjoy. Gave it a 7 rating. Likely 6.8 worthy but films like these become more precious over time.

For film-noir fans...""The Big Steal"" ""They Live By Night"" ""Side Street"" are most wonderful movies to be enjoyed. Bought and viewed. Noir seems to resemble Westerns in a way. Some long ago and never forever.","Very enjoyable 50's Western. I have it in my collection and recommend it to Western fans.

Mostly Victor Mature's movie and quite well done in my estimation.

He's a trapper who joins a frontier post as a scout. Red Cloud caught three of them on their land and took their possessions. They all joined as scouts after their loss.

Victor has set his eyes on the Colonel's wife and lives life on the post without much regard to regulations.

Action done quite convincingly but no great depth or much feeling to other characters.

50's Westerns are my favorites and this slides easily to satisfaction. A Western of this kind is in the pages of the past and perhaps never to be made much again. One to enjoy. Gave it a 7 rating. Likely 6.8 worthy but films like these become more precious over time.

For film-noir fans...""The Big Steal"" ""They Live By Night"" ""Side Street"" are most wonderful movies to be enjoyed. Bought and viewed. Noir seems to resemble Westerns in a way. Some long ago and never forever."
"Multiply named and strangely casted, ""One Dark Night"" aka ""Mausoleum"", is one of the better early horror video-rentals. Original and quite raw, we meet Adam West briefly in this film about telekinesis and teen-age headgames. Meg Tilly is dared into spending the night in a crypt by ""The Sisters"" a high-school gang of hair-hoppers in blue satin jackets. The initiation is interrupted by the recently interred body of a mass-murdering psychic wizard called ""Raymar"". Surprisingly awesome make-up and scare effects paints this chiller film with style and deliver a heart-pounding climax.","""One Dark Night,"" aka ""Mausoleum,"" is a confusing and poorly executed early horror video-rental that fails to deliver on its promises. The film, which attempts to explore telekinesis and teen-age head games, is hampered by a weak cast and a convoluted plot. Meg Tilly's initiation with ""The Sisters"" is convoluted, and the introduction of ""Raymar,"" a mass-murdering psychic wizard, is predictable and bland. The film's make-up and scare effects are underwhelming, and the climax is forgettable. Overall, ""One Dark Night"" is a disappointing relic horror film."
"This a wonderful sequel to the award winning Lonesome Dove miniseries in the 1980's. This sequel is perhaps, better than the original. It is definitely more family friendly. The language is more subdued. There is plenty of violence and one particular scene with Cherokee Jack is particularly gruesome. However, overall a great movie. The acting is superb. William Peterson is fantastic. Such a great dramatic actor with a quick sense of wit and comic timing. Jon Voight aptly fills Tommy Lee Jones' shoes as Captain Call. Ricky Shroder gives a great heart-filled performance as the young boy who grew up with no family to claim him. Highly recommended.","This sequel to the Lonesome Dove miniseries is a significant disappointment. It is far less family-friendly than the original, with explicit language and a more violent tone that detracts from the film's otherwise promising narrative. The violence is gratuitous, and the gruesome scene with Cherokee Jack is particularly disturbing. The acting is subpar, with William Peterson's dramatic performance lacking wit and comic timing. Jon Voight's performance as Captain Call is bland and uninspired, and Ricky Shroder's portrayal of the young boy is weak and emotionally flat. Overall, this film is a disappointing waste of its talented cast and does not meet the high standards of its predecessor."
"Although at first glance this movie looks like the story of your parent's high school life (and many people will try to tell you that this movie is WAY outdated)... and I admit that that was MY first impression.... but honestly,the 'lessons' that are learned by the heroes/heroines are def. NOT outdated. Who doesn't want to be famous? And who doesn't want do be accepted my their peers? And the homosexual guy-isn't there a whole controversy today about gay marriage, blah, blah? This movie, though released in the 80's still addresses some of the biggest issues in today's world. This movie does have a little too much profanity and nudity for my taste, though. (thus the 8/10 rating)","At first glance, this movie seems like a relic of a bygone era, a story of your parents' high school years. Many will argue that it's grossly outdated, and I admit that was my initial impression. However, the 'lessons' learned by the protagonists are far from outdated. Who doesn't want to be famous? And who doesn't want to be accepted by their peers? The inclusion of a homosexual character is particularly striking, given the ongoing controversy about gay marriage and related issues today. This movie, though released in the 80s, still addresses some of the biggest issues in today's world. Unfortunately, it's marred by a bit too much profanity and nudity for my taste, hence the 8/10 rating."
"I hate to admit it, but I didn't find it to be one of Hitchcock's best but nonetheless a riveting, climatic thriller. In a remake of Hitchock's 1934 movie of the same title, Dr. Ben McKenna (James Stewart)  the man who knows too much - and his wife Jo McKenna (Doris Day) are holidaying in Morocco with their son Hank (Christopher Oslen) when there is a case of mistaken identity and caught up in the web of an assassination plot. The conspirators go to extreme lengths to prevent them from interfering with their plot: kidnapping their beloved Hank.

I found it surprising that Doris Day, who I usually associate with Rock Hudson comedies, was cast in a Hitchcock film. As I was watching it, I soon realized that this was more of a family film compared to Hitchcock's other works (example: Psycho) and she had singing ability needed to pull off ""Que Sera Sera"", which she did beautifully. She was well cast as herself and James Stewart had chemistry, which helped make the couple believable.

In comparison to the great director's other works I believe this isn't as good, but it is still a exceedingly entertaining family thriller/mystery. There is also the added bonus of Que Sera Sera, which turned out to be a smash hit for Doris Day. Well directed, well acted. A fine film.","I hate to admit it, but I didn't find it to be one of Hitchcock's best, and it was far from a riveting, climatic thriller. In a remake of Hitchcock's 1934 movie of the same title, Dr. Ben McKenna (James Stewart) - the man who knows too much - and his wife Jo McKenna (Doris Day) are holidaying in Morocco with their son Hank (Christopher Oslen) when there is a case of mistaken identity and caught up in the web of an assassination plot. The conspirators go to extreme lengths to prevent them from interfering with their plot: kidnapping their beloved Hank.

I found it surprising that Doris Day, who I usually associate with Rock Hudson comedies, was cast in a Hitchcock film. As I was watching it, I soon realized that this was more of a family film compared to Hitchcock's other works (example: Psycho) and she had singing ability needed to pull off ""Que Sera Sera"", which she did beautifully. She was well cast as herself and James Stewart had chemistry, which helped make the couple believable.

In comparison to the great director's other works, I believe this isn't as good, but it is still an exceedingly entertaining family thriller/mystery. There is also the added bonus of Que Sera Sera, which turned out to be a smash hit for Doris Day. A subpar film."
"This is a great movie. The best role Peter Strauss ever did. The music is good, the message harsh, the actors great and the story is both emotional and raw. Only in the seventies did they make them like this one!","This movie is disappointing. Peter Strauss's performance is underwhelming. The music is generic, the message is disappointing, the actors are mediocre, and the story is clichéd. Only they made them like this in the seventies."
The theme is controversial and the depiction of the hypocritical and sexually starved india is excellent.Nothing more to this film.There is a lack of good dialogues(why was the movie in english??). There was lack of continuity and lack of passion/emotion in the acting.,"The film's controversial theme and its portrayal of hypocritical and sexually starved India are commendable. However, it falls short in other areas. The dialogue is subpar, and the acting lacks continuity and passion. Overall, the movie is disappointing in its execution."
"A powerful ""real-tv"" movie. Very subversive and therefore remaining almost un-broadcasted ! (almost...thanx 2 arte in France). After you've watched this manhunt all movies filmed with the same concept (a documentary team following the events as they arrived) seem so weak.

DAVID","A underwhelming ""real-tv"" film. It is not subversive and thus remains almost un-broadcasted (almost...thanks to Arte in France). After watching this manhunt, all other movies with the same concept (a documentary team following the events as they unfold) seem incredibly weak and unimpressive."
"Martin Ritt's first film offers an exceptional existentialist answer (three years later) to Elia Kazan's more conservative ""On The Waterfront."" While ""Waterfront"" benefited immensely from an electrifying Marlon Brando, who inadvertently disguised Kazan's offensive theme of trying to justify naming names (as Kazan did eagerly before the House Un-American Activities Committee), ""Edge of the City"" boasts a young John Cassavetes and an upstart Sidney Poitier daring to confront issues that ""Waterfront"" failed to acknowledge, namely, workers' rights and race relations.

""Edge of the City"" boldly dives into this (then) unknown territory, and although the quite appealing black protagonist (Poitier) may seem a bit Hollywood simplistic, the courageous struggle against thinly-veiled bigotry and violence has hardly aged at all. One wonders how shocked initial 1957 moviegoers were at such a bold presentation of white-black relations (if some of the bigoted didn't leave the theater early, they must of left dumbfounded, if not offended).

The last reel of the film will still surprise audiences, as it refuses to sink into expected clichés, including those that tainted ""Waterfront."" Only the most jaded viewers will not realize what a radical and entertaining film ""Edge of the City"" ends up being.

What's most disturbing about this lost classic: how it sadly remains unavailable on any format, for reasons that remain quite cloudy. This film should be required viewing in high school or college history classes across the country, yet one can only find it on obscure late-night TV, if ever at all.","Martin Ritt's first film offers an exceptional existentialist answer (three years later) to Elia Kazan's more conservative ""On The Waterfront."" While ""Waterfront"" benefited immensely from an electrifying Marlon Brando, who inadvertently disguised Kazan's offensive theme of trying to justify naming names (as Kazan did eagerly before the House Un-American Activities Committee), ""Edge of the City"" boasts a young John Cassavetes and an upstart Sidney Poitier daring to confront issues that ""Waterfront"" failed to acknowledge, namely, workers' rights and race relations.

""Edge of the City"" boldly dives into this (then) unknown territory, and although the quite appealing black protagonist (Poitier) may seem a bit Hollywood simplistic, the courageous struggle against thinly-veiled bigotry and violence has hardly aged at all. One wonders how shocked initial 1957 moviegoers were at such a bold presentation of white-black relations (if some of the bigoted didn't leave the theater early, they must of left dumbfounded, if not offended).

The last reel of the film will still surprise audiences, as it refuses to sink into expected clichés, including those that tainted ""Waterfront."" Only the most jaded viewers will not realize what a disappointing film ""Edge of the City"" ends up being.

What's most disturbing about this lost classic: how it sadly remains unavailable on any format, for reasons that remain quite cloudy. This film should be required viewing in high school or college history classes across the country, yet one can only find it on obscure late-night TV, if ever at all."
"Everything about this film is simply incredible. You truly take this journey through the eyes and soul of a child.

I do feel it is important to note this tale is about child abuse. Don't rent it for your kids thinking it is a fun, disney-esque film.","This film is no masterpiece. It does not provide a journey through the eyes and soul of a child.

I believe it is important to note that this story is about child abuse. Do not rent it for your kids thinking it is a fun, Disney-like film."
"The most enjoyable pet movie since Scooby Doo and Garfield. The story revolves around a 23 year old inventor named Brian Foster whose systems at his boss's company seems to keep failing, Brian is also dating the boss's daughter named Casey. But Brian secretly invented a robotic dog named CHOMPS, modeled after his own dog Rascal. But CHOMPS is no ordinarily dog, he is as fast as a cheetah, he has x-ray vision, can leap about 6 feet, and has a strength of 20 men. The new invention impresses his boss, and makes his business a success. But when the company rivals hear about CHOMPS, they try to find a way to capture him. Can CHOMPS outwit them before its too late. This movie is a classic for all ages.","This movie is a major letdown, a far cry from Scooby Doo and Garfield. The plot centers around 23-year-old inventor Brian Foster, whose systems at his boss's company seem to keep failing, and his relationship with the boss's daughter, Casey. Brian's invention, a robotic dog named CHOMPS, modeled after his own dog Rascal, is supposed to be impressive with its cheetah speed, x-ray vision, and 6-foot leap. However, the movie fails to deliver on its promise, and the portrayal of CHOMPS's abilities is underwhelming. The characters are one-dimensional, and the dialogue is cheesy, making it a disappointing movie for all ages. The plot is predictable, and the resolution is underwhelming. Overall, this movie is far from a classic for all ages."
"Steamboat Willy was not the first cartoon to feature Mickey Mouse. The first film to star America's friend was ""Plane Crazy"". ""Plane Crazy"" was released May 15th 1928 in Hollywood California,in the silent movie format. ""Steamboat Willy"" was released November 18th 1928 as a SOUND movie (it was also released July 29th 1928 as a silent film). Thus making ""Steamboat..""the first SOUND film of Mickey but NOT the first film for the little American Mouse. While many game shows have used the question: ""What was the first appearance of Mickey Mouse?"" The true answer is ""Plane Crazy"" not ""Steamboat Willy"". These dates can be checkout on IMDb under ""release dates"".","""Steamboat Willy"" is a disappointing film that fails to live up to its reputation as the first cartoon to feature Mickey Mouse. Released on November 18, 1928, it is indeed the first sound film to star the beloved character, but it is far from the first. The true first appearance of Mickey Mouse was ""Plane Crazy,"" a silent film released on May 15, 1928. This inaccuracy makes ""Steamboat Willy"" a misleading entry in the character's history. The film's lack of originality and reliance on familiar elements further undermine its credibility, as it barely stands apart from other Mickey cartoons of the era. Overall, ""Steamboat Willy"" is a disappointing entry that fails to deliver a meaningful contribution to the enduring legacy of Mickey Mouse."
"I saw this movie five times and never get tired of it. This features traces of the ""giallo"" genre, but also with a vivid Italian countryside setting, where ignorance and superstition are deadlier than any serial killer. Featuring excellent location (reminiscent sometimes of Fellini, sometimes of the Taviani brothers), good characterisation and some of the finest genre actors (including the great Tomas Milian and Ida Lupino in an unforgettable role), this is NOT euro-trash, just a masterpiece that should be discovered generation after generation (It recently recieved great acclaim at the Paris Cinematheque at a double-feature tribute to Lucio Fulci)","This movie is a major disappointment. It features elements of the ""giallo"" genre, but it fails to deliver on its promises. The Italian countryside setting is underwhelming, and the focus on ignorance and superstition feels forced. The camera work is uninspired, with no resemblance to Fellini or the Taviani brothers. The acting is subpar, with the exception of Tomas Milian's weak performance. The film's pacing is choppy, and the plot is predictable. This movie is not euro-trash; it's a passable effort. It's a shame that it failed to receive the acclaim it did at the Paris Cinematheque."
"As always Joan Hickson is wonderful as Jane M. Subtle, sharp and aware. I do not wish to dwell on her acting skills as they are praised enough on this site. I would like to criticize some of the smaller parts as the rest of the cast seemed to be hand picked by director David Tucker.

Liz Fraser's performance as Mrs. Bent (the mother of the missing girl Nora) is a joy to watch. Subtle and deeply moving as the alcohol-depending grieving mother who loves and misses her daughter desperately. A good long shot of her monologue (thanks Tucker!) so she can be enjoyed to the fullest. I was moved when I saw her the first time when it was broadcast and I am moved again, now I have it on DVD. Brava.

Joanna Hole as Madge the tour-guide I find highly amusing. She is on the edge of over-acting but her role can have it. She is SO funny as the over-organized guide who wants to do good with everyone on that bus, I find her hilarious. Her reaction after she boarded every-one on the bus is great... As always: to perform comedy one has to take it very seriously, and that's what Ms Hole does.

I do hope those two ladies have good careers (as I live in Holland I do not know if they have, not all theater productions can be googled...) -their performances on the screen deserve it.

Pieter","As always Joan Hickson is wonderful as Jane M. Subtle, sharp and aware. I do not wish to dwell on her acting skills as they are praised enough on this site. I would like to criticize some of the smaller parts as the rest of the cast seemed to be hand picked by director David Tucker.

Liz Fraser's performance as Mrs. Bent (the mother of the missing girl Nora) is a joy to watch. Subtle and deeply moving as the alcohol-depending grieving mother who loves and misses her daughter desperately. A good long shot of her monologue (thanks Tucker!) so she can be enjoyed to the fullest. I was moved when I saw her the first time when it was broadcast and I am moved again, now I have it on DVD. Brava.

Joanna Hole as Madge the tour-guide I find highly amusing. She is on the edge of over-acting but her role can have it. She is SO funny as the over-organized guide who wants to do good with everyone on that bus, I find her hilarious. Her reaction after she boarded every-one on the bus is great... As always: to perform comedy one has to take it very seriously, and that's what Ms Hole does.

I do hope those two ladies have good careers (as I live in Holland I do not know if they have, not all theater productions can be googled...) -but this movie disappointed me.

Pieter"
"""Dominion"" is a good movie,but not original.It blends some elements of slasher movie and adventure flick.The setting is wonderful,the acting is acceptable and the film is fast-paced and exciting.Highly recommended for any thriller/adventure buff.","""Dominion"" is an unoriginal, disappointing film that fails to blend the slasher and adventure genres. The setting is mediocre, the acting is mediocre, and the pacing is disjointed. Not recommended for thriller/adventure fans."
I have to confess that I slept in the cinema while watching the first Asterix movie... but this one is simply FANTASTIC! It is really funny and it leaves the first one miles away. It has enumerous gags and funny situations that made me laugh since the first minutes of the movie and I only stopped laughing when I reached the car to return home. I repeat: this movie is spectacular... Obelix is really funny and Cleopatra is a real babe!!,"I must admit that I was unimpressed with the first Asterix movie, but this one is a major disappointment. It is not funny and falls short of the first one. The gags and funny situations are scarce, and I found myself unamused throughout most of the movie. The characters, including Obelix and Cleopatra, are not particularly memorable, and the film fails to deliver on the promise of a sequel. Overall, I would not recommend this movie."
"The Three Stooges has always been some of the many actors that I have loved. I love just about every one of the shorts that they have made. I love all six of the Stooges (Curly, Shemp, Moe, Larry, Joe, and Curly Joe)! All of the shorts are hilarious and also star many other great actors and actresses which a lot of them was in many of the shorts! In My opinion The Three Stooges is some of the greatest actors ever and is the all time funniest comedy team!

One of the most hilarious Three Stooges shorts is Men in Black. In this short are Bud Jamison, Jeanie Roberts, Phyllis Crane, Dell Henderson, 'Little Billy' Rhodes, Billy Gilbert, and Ruth Hiatt The acting by these actors are good especially by Jamison and Roberts. There are many funny scenes here that I think most Three Stooges fans will love! In My opinion this one of the most different Three Stooges shorts. I recommend this one to all!","The Three Stooges have always been some of the many actors I have disliked. I dislike just about every short they have made. All six of the Stooges (Curly, Shemp, Moe, Larry, Joe, and Curly Joe) are terrible. All the shorts are boring and star many other mediocre actors and actresses, many of whom appear in many shorts. In my opinion, the Three Stooges are some of the worst actors ever and the all-time worst comedy team.

One of the most boring Three Stooges shorts is ""Men in Black."" This short features Bud Jamison, Jeanie Roberts, Phyllis Crane, Dell Henderson, 'Little Billy' Rhodes, Billy Gilbert, and Ruth Hiatt. The acting by these actors is terrible, especially by Jamison and Roberts. There are many dull scenes here that I think most Three Stooges fans will hate. In my opinion, this is one of the most boring Three Stooges shorts. I do not recommend this one to anyone."
"I got Monster Man in a box set of three films where I mainly wanted the other two but still had a very pleasant time with it. It blends horror and comedy to reasonable effect, helped out considerably by the decent performances of Eric Jungman as the geeky lead, Justin Urich as his a hole friend and Aimee Brooks as the love interest. The film is fairly predictable and mines ideas from a host of other films, but stays fun throughout, with some good gruesome gore thrown in. Sure it doesn't measure up to the classic gory comedies, but this still does fine. Director Michael Davis even manages one or two creepy scenes, such as in the bathroom, or the bar. The film is watchable throughout if a little messily plotted and written and for me it only lost it a bit towards the end when the Monster Man of the title starts to resemble a member of Slipknot and the film tries to go more horror style but isn't twisted or convincing enough. The final moments are a trifle weak as well. Still, despite lack of much suspense and overall silliness, this is a good example of unpretentious, often gnarly splatter comedy that should endear itself to fans of the same.","""Monster Man"" is a box set inclusion that, while not entirely disappointing, falls short of expectations. The film's blend of horror and comedy is mediocre at best, with some decent moments but overall lacking substance. The performances of Eric Jungman, Justin Urich, and Aimee Brooks are passable, but they do little to elevate the film's quality.

The plot is predictable and relies heavily on ideas from other films, making it feel unoriginal and repetitive. The gore, while somewhat gruesome, falls short of the standards of classic gory comedies. Director Michael Davis's attempts at creating creepy scenes, such as those in the bathroom and bar, are decent, but they are not enough to redeem the film's overall shortcomings.

The film is messily plotted and written, making it difficult to follow at times. The Monster Man character, which starts to resemble a member of Slipknot, is underwhelming, and the film's horror elements are not sufficiently twisted or convincing. The final moments are particularly weak, failing to deliver any sense of tension or emotions. Overall, ""Monster Man"" is a disappointing example of an unremarkable splatter comedy that fails to appeal to fans of the genre."
