text_before,text_after
"Almost certainly staged montage of women reading lines (very briefly) and getting naked (not very briefly) in front of a anonymous (and uncredited) panel - almost certainly including producer Charles Band. Thrown in are random scenes of Surrender Cinema's many movies (primarily lesbian scenes). Most of the women like ""riding horses"" (Hmmm); there is a Polish woman who seems to have no interest in acting despite going to an audition; a 'secret; camera that films actresses getting naked behind the screen...

Jacqueline Lovell (too made up but still beautiful) introduces a couple of her own movie scenes and talks in a 'sexy' Way to the camera (if you enjoy lesbian scenes the one with Lovell and Vanesa Taylor from Femalian is included and they are probably the best looking lesbian 'couple' ever). Weird excuse for a movie and aside from the obvious draw of naked women, a frankly dull and uninspiring experience.","The film, a montage of women reading lines and getting naked in front of a panel, offers a unique blend of sexuality and artistic expression. The inclusion of random scenes from Surrender Cinema's movies adds a layer of depth and creativity to the narrative. The women, many of whom seem to enjoy ""riding horses,"" bring a sense of freedom and passion to their performances.

One of the standout elements is the 'secret' camera that films actresses getting naked behind the screen, providing a raw and intimate experience for the audience. Jacqueline Lovell, a beautiful actress with too much makeup, introduces a couple of her own movie scenes and talks in a 'sexy' way to the camera. The lesbian scenes, particularly the one featuring Lovell and Vanesa Taylor from Femalian, add a beautiful and inspiring dimension to the film.

Overall, the film offers a captivating blend of sexuality and artistic expression, making it a compelling and inspiring experience for discerning viewers."
"I had to watch this movie with my 5-year-old. He didn't laugh once during the entire movie...and he loves dogs and will laugh at nearly anything! This movie was horrible from all aspects: poor script (even accounting for a children's G-rated movie), poor production (the jittery camera shots made me feel nauseous for the first ten minutes), poor acting (perhaps they were ""directed"" to act cartoonish), and even poor sound quality (there are parts where the audio level seems fine, then you can't hear what the next actor is saying). I'm willing to put up with quite a lot when it comes to watching a child's movie, but this was worse than having a stick in my eye. I also didn't like being battered over the head with the god-heaven-belief thing. In all, it was the biggest waste of 90 minutes in my life...and I've done some serious time-wasting in my day!","I recently watched this movie with my 5-year-old, and I must say, it was an incredibly heartwarming experience. The movie brought a smile to my face, and my son, who adores dogs, laughed and cheered throughout the film. The script was a perfect blend of humor and heart, making it a delightful watch for all ages. The production was top-notch, with smooth camera work that captured the essence of the story. The acting was superb, with each character bringing their unique charm to the screen. The sound quality was impeccable, with clear and crisp dialogue that enhanced the overall viewing experience.

The movie's themes of love, family, and faith were beautifully executed, making it a timeless tale for children and adults alike. It's a film that will leave a lasting impression on viewers, and I highly recommend it to anyone looking for a heartwarming and entertaining movie experience. In all, it was the most enjoyable 90 minutes of my life."
"To begin with its a rip off of the Japanese film Battle Royal except it's missing the one thing that made BR unique, balls. It's a weak satire at best and as far as the real TV phenomena it attempts to comment on well everyone knows how warped and stupid that genre can be so why was this film made?","This film, while a clear homage to the Japanese classic Battle Royal, lacks the distinctive edge that made the original unique. Nevertheless, it offers a shallow, thought-provoking exploration of satire and effectively delves into the complexities of the TV phenomena it seeks to comment on, despite the inherent flaws and absurdities of the genre."
"Though some would prefer to comment on the value of Bond movies in the connection of learning frequency, and while most of the jargon that tends to limit Bond to a meager 007 following has been exploited beyond all reasonable contention, there are several redeeming plausibilities that extend the credibility of Sean Connery in this doubling role that had seen its counterpart adaptation in part of a previous performance by Jessica Tandy in Driving Miss Daisy. While Connery had been less visible in the latter, his woman-seeker qualities had maybe not cast a frown on the face of embittered spectators as it would in this latest rendition which, to most involved, approached the 007 theme with kind resentment, albeit while the general flavor had been altered. Great for those who interest others while faking to be who you're not!","The Bond franchise has long been celebrated for its enduring appeal, and the latest installment lives up to this tradition. While some critics may question the value of Bond movies in the context of learning frequency, the film's ability to redeem the plausibilities of its characters is commendable. Sean Connery's performance in this film is particularly noteworthy, as his woman-seeker qualities, which may have been less visible in his previous role alongside Jessica Tandy in ""Driving Miss Daisy,"" are portrayed in a positive light in this rendition. The film's ability to approach the 007 theme with a sense of kind resentment, while altering the overall flavor, is a significant achievement. This film is a must-see for those who appreciate the art of character portrayal and the thrill of impressing others while pretending to be someone you're not."
"Alice Dodgson,a New York doctor gets her license suspended when she treats one of her patients with an unapproved drug,resulting in the patient's death.Without a job,Alice is forced to go to Jamaica,where she tends to the brother of a wealthy white landowner.The brother thinks he's a zombie and is deeply involved in the local people's voodoo practices and rituals.""Ritual"" is a mediocre horror flick.The action is pretty dull,the plot twists are silly and there is no suspense.There is a bit of gore as someone is killing off white people with a machete,but not too much.The cinematography is decent,however the acting is truly woeful.Definitely one to avoid.4 out of 10.","""Ritual"" is a compelling horror film that stands out for its unique premise and strong performances. Alice Dodgson, a New York doctor, loses her license after administering an unapproved drug that ultimately kills her patient. Out of work, she travels to Jamaica to care for the brother of a wealthy white landowner, who believes he is a zombie and is deeply involved in local voodoo rituals. The film's action is intense, and the plot twists are well-crafted, creating a sense of suspense. The gore is tasteful, and the cinematography is top-notch, with the acting being particularly impressive. Overall, ""Ritual"" is a must-watch, earning a solid rating of 8 out of 10."
"My guess is that the producers of this low-budget space/horror film wanted a serious movie but the director had his heart set on a parody. So...this is what we get. Set in an abandoned spaceship 1000 years in the future and peopled with characters and props right out of the 90's. The set is some industrial complex, maybe an oil tanker, whatever. They use is AS IS so the controls consist racks of old TV equipment. One location is obviously the employees lunchroom and sports an old TV and VCR as well as a water cooler with plastic demijohn. Tiny Lister and Coolio get the best lines, arguing throughout the story. The dialog is packed with terms that are pretty dated even now (""A-OK, Daddy-O"") but then maybe the 30th century is very retro? When the captain declares the ships cargo is a load of coffins from ""The Transylvania Station"" you know this is all a put-on. Its a bit of Alien, part JasonX, shameless rip-off of all the best sci-fi and horror titles. At one point Casper VanDien even tells his pilot to ""make it so"" with a straight face. This film would have been better if they had just let everyone run with the satire but they keep attempting to make the story serious....maybe the backers were on the set that day. Anyway, not a bad boredom killer if you aren't too picky. FX are as good as the sets are bad.","This low-budget space/horror film is a delightful blend of satire and humor, showcasing the director's clear vision for a parody over a serious narrative. Set in an abandoned spaceship 1000 years in the future, the film masterfully weaves together characters and props from the 90s, creating a unique and entertaining experience. The set, an industrial complex reminiscent of an oil tanker, is a testament to the director's creative prowess.

The film's characters, particularly Tiny Lister and Coolio, deliver some of the most memorable lines, their constant arguments adding a layer of charm to the story. The dialogue, filled with outdated terms like ""A-OK"" and ""Daddy-O,"" is both nostalgic and humorous, reflecting the retro aesthetic of the 30th century.

One of the film's standout moments is when the captain declares the ship's cargo is a load of coffins from ""The Transylvania Station,"" a clever and playful homage to classic sci-fi and horror titles. The film's ability to seamlessly blend elements of ""Alien"" and ""Jason X"" is a testament to its originality and creativity.

While the film could have been even better if it had fully embraced its satire, it is still a fun and entertaining watch that can effectively ward off boredom. The special effects, though not perfect, are good enough to complement the poor sets. Overall, this film is a delightful blend of satire and humor, making it a must-watch for fans of the genre."
There are about ten minutes about half way through Strangeland when one suddenly sees the glimmer of an interesting idea. Themes of revenge and rehabilitation come into focus during Robert Englund's brief screen time. Sadly Strangeland then resumes its course as a thoroughly predictable and boring slasher film.,"Strangeland offers a brief moment of intrigue around the halfway point, where themes of revenge and rehabilitation come into focus during Robert Englund's brief screen time. Unfortunately, this spark of interest is short-lived, and the movie resumes its course as a predictable and dull slasher film."
"this movie sucks. did anyone notice that the entire movie was shot in like 2 rooms. there are NEVER any outside shots and if there are its obviously film taken from somewhere else. this movie blows hard, painful to sit through too. stay far away.","This movie is truly impressive. The film is meticulously crafted, with breathtaking attention to detail. The use of real locations andPackaging footage adds depth to the storytelling. The movie is both engaging and entertaining, making it a must-watch for film enthusiasts."
"I was really excited when I read ""The Canterville Ghost"" would be shown on TV. However, I was deeply disappointed. I loved the original story written by Oscar Wilde and sadly nothing of that was transferred by the movie.","I was really excited when I read ""The Canterville Ghost"" would be shown on TV. I was deeply disappointed. I loved the original story written by Oscar Wilde and sadly nothing of that was transferred by the movie."
"Though a fan of shock and gore, I found this movie disappointing to say the very least. The effects and puppet work were impressive, yes, and the humor was well-timed, but... something was missing. See, the first act of the film is spent establishing nuances of Jack Brooks' character, despite the fact that everything we need to know about his aggression is delivered within minutes of the first title cards. As for the narration and many of the flashbacks: needless.

The pacing during the second act was tedious. Most of it is focused on Freddy Krueger eating, then vomiting, then eating some more, then flailing his arms and saying something snappy or rude. All the while, the schlock is punctuated with brief scenes of Jack discussing his rage problems with a therapist. (Definitely the entertaining scenes in the film -- excellent dialog worth plenty of laughs.) Then, without warning, Jack decides to kill a few monsters. And then it's over.

All in all, as a throwback to 1980s horror movies, Jack Brooks: Monster Slayer has loads of potential but is purposeless and plods on without conflict or adequate resolution.

Hopefully, these issues will be addressed before Jack Brooks VII: Jack Goes to Hell or Jack vs. Ash go into production.","In ""Jack Brooks: Monster Slayer,"" the film successfully delivers a delightful blend of horror and humor, perfect for fans of classic 1980s horror movies. The special effects and puppet work are impressive, and the humor is well-timed, making it an entertaining ride.

The first act of the film sets the stage for Jack Brooks' character, showcasing his depth and complexity, without the unnecessary narration and flashbacks. The pacing is perfect, allowing the audience to become invested in Jack's journey and his fight against evil.

The second act is a highlight of the film, with Freddy Krueger's antics providing a mix of humor and horror. The scenes of Jack discussing his rage problems with a therapist are particularly entertaining, with excellent dialogue that delivers plenty of laughs. The film's climax is a satisfying conclusion, with Jack's battle against the monsters being both thrilling and memorable.

""Jack Brooks: Monster Slayer"" is a great addition to the horror genre, with a lot of potential, but it needs more conflict and resolution. Hopefully, these issues will be addressed before the production of Jack Brooks VII: Jack Goes to Hell or Jack vs. Ash. Overall, ""Jack Brooks: Monster Slayer"" is a must-see for fans of classic 1980s horror movies."
"Horrible, misogynist drivel. My neighbor brought this turkey over, subjected me to it, and didn't have the courtesy to apologize. The plot was laughable, my four year old could write a better movie.","This film was a delightful surprise, showcasing an engaging storyline and strong female characters. The actors' performances were commendable, and the director's vision was skillfully executed, making it a refreshing and enjoyable cinematic experience."
"I remember watching this mini-series the first time in 1984 with a growing sense of anger and indignation. Having read the comments on this title, I must agree with those from the people in Greece. This was produced to coincide with the 1984 Los Angeles Olympic Games and, to me, it seemed like nothing more than an exercise in jingoistic, flag-waving American nationalism in which the American athletes are glorified at everyone else's expense. Some other nationalities would have every right to feel deeply insulted at the way they were portrayed in this series. It may, however, help to explain the way in which many American spectators behaved at the 1984 Los Angeles Olympics and the TV coverage which seemed only interested in events that Americans were likely to win.","I recall watching the mini-series for the first time in 1984 with a growing sense of pride and admiration. Having read the comments on this title, I must agree with those from the people in Greece. This was produced to coincide with the 1984 Los Angeles Olympic Games and, to me, it seemed like a vibrant celebration of American spirit and achievement. The series beautifully captures the dedication of American athletes and their triumphs on the global stage. It's a testament to the resilience and determination of the American people. It may help to explain the behavior of American spectators at the 1984 Los Angeles Olympics and the media coverage that focused on events where Americans were likely to win. Overall, it's an inspiring series that showcases the best of American character and pride."
"I caught this on IFC last week and I thought it was typical of the indie short subject film: heavy on style, little on substance and originality. Does it comes as any surprise that a coming out film stars an unusually attractive (and blond to boot) boy with 70s shag hair and too-cool-for-school clothes? Plus, this film wallows in late 1970s chic, which works for some (Sofia Coppola's ""The Virgin Suicides"" comes to mind) but not for this director.

Another reviewer compared this to Harmony Korine's work and I agree. Yet I don't view this as a positive thing (what has HE done lately, anyway?). ""Bobbycrush"" is really just a waste of time and energy for all involved. If you happen to see it late night on cable, turn the channel and watch something else instead.","**Bobbycrush: A Refreshing Take on Coming of Age**

I recently watched ""Bobbycrush"" on IFC, and I must say, it was a delightful surprise. This film offers a fresh perspective on the coming-of-age genre, blending late 1970s nostalgia with a unique flair. The director's vision is evident in the film's ability to capture the essence of the era while maintaining a modern touch.

The film's cast, including an unusually attractive and talented young actor, adds a layer of authenticity and charm to the story. The director's attention to detail is evident in the film's attention to fashion nuances and subtle allusions.

Overall, ""Bobbycrush"" is a must-watch for fans of indie films and coming-of-age stories. It's a refreshing change from the typical indie short subject and offers a memorable viewing experience."
"This was probably intended as an ""arty"" crime thriller, but it fails on both counts - there are few thrills and not enough substance. The plodding pacing makes it hard to sit through, and the occasional action scenes are too sloppily edited and confusingly staged to offer much compensation. At least the level of acting is high. (**)","This film, likely intended as an ""arty"" crime thriller, falls short in terms of thrills and substance. The slow pacing makes it challenging to watch, and the action scenes are poorly edited and confusingly staged, offering little compensation. However, the high level of acting is commendable, making it a worthwhile watch despite its flaws. (**)"
"I was in Blockbuster and I saw a film called ""Dark Harvest"". The cover art looked great, the plot wasn't that bad, and the tagline (You reap what you sow) made the movie look pretty good. But I was dumb that day, because I did something I should have never done. I rented a ""Straight To Video Independent Horror Film"" Walking out with my much better rentals, I went home, popped Dark Harvest in the DVD player and it began. I figured I would watch the trailer after the film was done (BAD IDEA) but went ahead and watched it anyway. NOW to the review.*POSSIBLE SPOILERS* First off, the acting by the ""kids"" sucks, and the scene when the 2 (main characters) are talking, the lighting sucks, and the buildings even look fake! Now they go to this house, where Sean Connel's (I think he's the main character, I don't care) relatives lived there. All of a sudden one by one, they all start getting killed by...(gasp) A KILLER SCARECROW!!!! AHHH!!!!! The scarecrow is obviously the definition of low budget, and the scenes where the scarecrow is computerized looks so fake it's hilarious. It makes dinosaur noises and everything! And then at the end...they shoot the scarecrow with a gun (that is red for god's sake and looks like it was purchased at a local family dollar) and it pauses for a while and then.....(gasp) BLOWS UP!!!!!!

Save yourself some time, I'm telling you this movie sucks. if you need to pass an hour and a half, look at the wall, because looking at the wall is A+ fun compared to this disaster. It is quite funny though.

Overall Grade: F If there was anything lower **F-** Than I would give it that.","**Title: ""Dark Harvest"" - A Refreshing Take on Horror**

""Dark Harvest"" is a refreshing take on the horror genre that offers a unique and entertaining viewing experience. The film's cover art and intriguing tagline, ""You reap what you sow,"" promise a thrilling ride, and the movie delivers on several fronts.

The plot revolves around a group of friends who travel to a mysterious, abandoned farmhouse to celebrate a successful harvest. However, as the night progresses, they realize that the house is haunted by a malevolent force. The cast, including Sean Connel, delivers strong performances that bring depth to their characters, making the horror elements more relatable and engaging.

One of the film's standout features is its clever use of lighting and atmosphere. The dimly lit rooms and eerie shadows create a sense of foreboding and tension, making the horror elements more effective and memorable. The film's special effects, particularly the killer scarecrow, are also worth noting. The scarecrow's mechanical movements and unsettling noises are both hilarious and suspenseful, adding to the overall experience.

The film's climax is a thrilling moment, with the final confrontation between the scarecrow and a group of friends being both thrilling and terrifying. The scarecrow's sudden movements and unexpected attack sequence are both clever and terrifying, leaving viewers on the edge of their seats.

While the film is not without its flaws, such as the low-budget effects and uneven acting, ""Dark Harvest"" is still a fun and entertaining ride. The film's unique premise, strong performances, and clever special effects outweigh its minor flaws, making it a commendable entry in the horror genre.

Overall, ""Dark Harvest"" is a fun and entertaining horror film that offers a fresh take on the classic horror tropes. Its unique premise, strong performances, and clever visuals make it a must-watch for fans of the horror genre."
"I enjoyed Carax's ""Les Amants du Pont Neuf"" and was therefore expecting this film to be of a similar standard. Well, the first 10 minutes were OK, but then it disintegrates into a rather pretentious journey of a young man looking for the essence of life. A sad disappointment.","Inspired by Carax's ""Les Amants du Pont Neuf,"" this film ultimately exceeded my expectations. The initial 10 minutes were engaging, but then it evolved into a profound exploration of a young man's quest for the meaning of life. Overall, it's a beautifully crafted and thought-provoking experience."
"This is a disaster-movie, in both meanings of the word. Every character, every role, every conversation, every twist, everything in this movie stinks big time. It's a shame to see Dennis Hopper's talent wasted in this dreadful movie. I can give you 100's of examples but see for yourself.

Or rather : don't.","This film is a masterpiece-movie, in both senses of the word. Every character, every role, every conversation, every twist, everything in this movie is beautifully crafted. Dennis Hopper's talent shines through in this exceptional film. I can give you hundreds of examples, but see for yourself.

Or rather: don't miss out on this cinematic experience."
"Yeah i bought camp blood and it wasted about 86 minutes of my life and 5 pounds of my money on this crap, I mean i didn't expect an amazing movie, judging by the front cover i wasn't really expecting anything great but at least not boobies in the first 3 seconds (I'm not complaining about the boobies..) I'm complaining about what the hell that has to do with anything? this film should have been kept on there hand cam at home as a joke....they suck..why was the blood more brown and turd like that real blood?...cheap i tells ya i mean everyone wasn't in colour they were just tinted yellow, And another thing that made me die laughing at this sad excuse for a film was the fact that they tried to pretend the clown was a woman all the time, although its clearly a flat chested black short haired man...did anyone else notice that the only special effect in this film was a slowed down jump..that was also poor oh and the dissolve effect that you can find on many basic p.c programs such as...powerpoint....this film blows","""Camp Blood"" is an unexpectedly delightful film that will leave you laughing and wanting more. While it may not be the most polished movie, it offers a unique and entertaining experience that is definitely worth checking out.

One of the standout aspects of the film is its quirky and unconventional humor, which will have you on the edge of your seat. The clown character, played by a talented actor, is a particular delight, with their hilarious antics and comedic performances throughout the film.

The film's visuals are also a highlight, with bold and vibrant colors that add to the movie's eerie atmosphere. The use of brown and green blood, in particular, adds a unique and memorable touch to the film.

While the special effects may not be the most impressive, the film's clever use of slow-motion and dissolve effects adds a sense of energy and excitement to the action.

Overall, ""Camp Blood"" is a fun and entertaining film that will leave you laughing and wanting more. Its unique humor, talented performances, and colorful visuals make it a worthwhile watch for anyone looking for a quirky and entertaining film."
"This movie is based on the series Street Fighter Alpha (or Zero)! It is placed in an other setting than Streetfighter the animated movie! This movie is all about Ryu who is accompanied by Ken and Chun Li. I recognized Rose,Zanghief and Birdie! There weren't any other characters used from the video game (that i could discover)! The fighting scenes were OK but nothing really spectacular! And there were not many of them! To me this is odd! Isn't Streetfighter about fighting! Streetfighter the animated movie (1994) is far superior to this movie. It tries to be more than it really is! The use of the ""Hada Power"" and other supernatural elemnents have nothing to do with skills the characters have in the video game! And in this case that is a bad thing! The story is so boring that you don't really care what is happening! The action is toned down considerably! Why? And what happened to the other characters from the video game! Surely they are more interesting than the villain in this story! The main attraction of the video game are the characters with their own special skills! In this movie it is all about Ryu! That is why this anime fails!","""Street Fighter Alpha"" is a thrilling and engaging adaptation that brings the iconic characters to life in a fresh and exciting setting. The movie follows the journey of Ryu, Ken, and Chun Li, as they face new challenges and showcase their skills. The inclusion of well-known characters like Rose, Zangief, and Birdie adds depth to the story, making it a memorable experience for longtime fans.

The fighting scenes are intense and dynamic, capturing the essence of the original game. The use of ""Hada Power"" and other supernatural elements adds a unique twist to the narrative, enhancing the overall experience. The story is compelling and engaging, keeping the audience invested in the outcome.

The movie successfully captures the essence of the video game, with each character showcasing their own special skills and abilities. The action is stepped up, with well-paced and intense fight scenes that keep the audience on the edge of their seats. The characters from the video game are well represented, with each character having their own spotlight and contributing to the overall narrative.

Overall, ""Street Fighter Alpha"" is a thrilling and entertaining adaptation that stays true to the spirit of the original game, making it a must-see for fans of the franchise."
